"","WK_ID","WK","MESSSTELLE","ID_ABSCHNITT","QK","PARAMETER","DATUM","WERT","KOMMENTAR","EINHEIT","ABUNDANZART","METHODE","MESSPROGRAMM","EU_CD_LW"
"7267","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Diatoma tenuis",2014-08-29,0.34,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7268","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Diatoma tenuis",2014-08-29,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7269","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Diatoma tenuis",2009-08-28,0.164,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7270","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Diatoma tenuis",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7271","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Diatoma vulgaris",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7272","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Diatoma vulgaris",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7273","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Diatoma vulgaris",2009-08-28,0.163,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7274","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Diatoma vulgaris",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7275","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Diatoma vulgaris",2014-08-29,1.2,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7276","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Diatoma vulgaris",2014-08-29,7,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7277","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Diatoma vulgaris",2014-08-29,0.53,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7278","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Diatoma vulgaris",2014-08-29,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7279","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Diatoma vulgaris",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7280","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Diatoma vulgaris",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7281","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Diploneis oculata",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7282","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Diploneis oculata",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7283","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Encyonema auerswaldii",2014-08-29,0.68,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7284","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Encyonema auerswaldii",2014-08-29,4,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7285","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Encyonema auerswaldii",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7286","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Encyonema auerswaldii",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7287","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Encyonema auerswaldii",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7288","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Encyonema auerswaldii",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7289","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Encyonema auerswaldii",2014-08-29,0.42,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7290","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Encyonema auerswaldii",2014-08-29,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7291","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Encyonema cespitosum var. cespitosum",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7292","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Encyonema cespitosum var. cespitosum",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7293","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Encyonema cespitosum var. cespitosum",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7294","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Encyonema cespitosum var. cespitosum",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7295","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Encyonema lange-bertalotii",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7296","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Encyonema lange-bertalotii",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7297","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Encyonema lange-bertalotii",2014-08-29,0.34,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7298","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Encyonema lange-bertalotii",2014-08-29,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7299","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Encyonema prostratum",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7300","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Encyonema prostratum",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7301","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Encyonema prostratum",2009-08-28,0.163,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7302","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Encyonema prostratum",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7303","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Encyonema prostratum",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7304","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Encyonema prostratum",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7305","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Encyonema prostratum",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7306","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Encyonema prostratum",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7307","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Encyonema prostratum",2009-08-28,0.169,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7308","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Encyonema prostratum",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7309","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Encyonema prostratum",2014-08-29,0.35,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7310","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Encyonema prostratum",2014-08-29,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7311","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Encyonema prostratum",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7312","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Encyonema prostratum",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7313","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Encyonema prostratum",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7314","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Encyonema prostratum",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7315","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Encyonema silesiacum var. silesiacum",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7316","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Encyonema silesiacum var. silesiacum",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7317","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Encyonema vulgare var. vulgare",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7318","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Encyonema vulgare var. vulgare",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7319","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Encyonema vulgare var. vulgare",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7320","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Encyonema vulgare var. vulgare",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7321","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Eolimna minima",2009-08-28,0.183,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7322","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Eolimna minima",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7323","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Eolimna minima",2014-08-29,0.48,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7324","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Eolimna minima",2014-08-29,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7325","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Eolimna minima",2009-08-28,9.268,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7326","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Eolimna minima",2009-08-28,57,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7327","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Eolimna minima",2014-08-29,16.78,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7328","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Eolimna minima",2014-08-29,99,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7329","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Eolimna minima",2009-08-28,1.8,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7330","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Eolimna minima",2009-08-28,11,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7331","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Eolimna minima",2014-08-29,4.44,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7332","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Eolimna minima",2014-08-29,26,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7333","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Eolimna minima",2009-08-28,25.632,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7334","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Eolimna minima",2009-08-28,152,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7335","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Eolimna minima",2014-08-29,14.89,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7336","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Eolimna minima",2014-08-29,84,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7337","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Eolimna minima",2009-08-28,4.701,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7338","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Eolimna minima",2009-08-28,37,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7339","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Eolimna minima",2014-08-29,26.3,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7340","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Eolimna minima",2014-08-29,126,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7341","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Epithemia adnata",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7342","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Epithemia adnata",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7343","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Eunotia glacialis",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7344","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Eunotia glacialis",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7345","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Eunotia glacialis",2014-08-29,0.84,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7346","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Eunotia glacialis",2014-08-29,4,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7347","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Eunotia soleirolii",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7348","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Eunotia soleirolii",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7349","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Fallacia subhamulata",2009-08-28,1.309,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7350","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Fallacia subhamulata",2009-08-28,8,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7351","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Fallacia subhamulata",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7352","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Fallacia subhamulata",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7353","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Fallacia subhamulata",2009-08-28,0.127,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7354","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Fallacia subhamulata",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7355","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Fallacia subhamulata",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7356","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Fallacia subhamulata",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7357","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Fragilaria brevistriata var. brevistriata",2009-08-28,7.89,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7358","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Fragilaria brevistriata var. brevistriata",2009-08-28,43,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7359","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Fragilaria brevistriata var. brevistriata",2014-08-29,5.96,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7360","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Fragilaria brevistriata var. brevistriata",2014-08-29,37,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7361","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Fragilaria brevistriata var. brevistriata",2009-08-28,0.976,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7362","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Fragilaria brevistriata var. brevistriata",2009-08-28,6,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7363","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Fragilaria brevistriata var. brevistriata",2014-08-29,1.02,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7364","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Fragilaria brevistriata var. brevistriata",2014-08-29,6,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7365","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Fragilaria brevistriata var. brevistriata",2009-08-28,5.565,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7366","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Fragilaria brevistriata var. brevistriata",2009-08-28,34,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7367","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Fragilaria brevistriata var. brevistriata",2014-08-29,14.36,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7368","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Fragilaria brevistriata var. brevistriata",2014-08-29,84,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"7369","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Fragilaria brevistriata var. brevistriata",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"7370","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Fragilaria brevistriata var. brevistriata",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
