"","WK_ID","WASSERKÖRPER","ORT","MESSSTELLE","JAHR","PARAMETER","BESCHREIBUNG","METHODE","KOMPONENTE","EINHEIT","X_WERT","Y_WERT","WERT","EXPERTENURTEIL","KOMMENTAR","EU_CD_LW"
"1648","800015828419","Scharmützelsee",NA,"847","2017","MIB","Makrophytenindex Brandenburg","nicht bekannt","Makrophyten",NA,"436233","5788720","2,19",NA,NA,"DELW_DEBB800015828419"
"1649","800015828419","Scharmützelsee",NA,"842","2023","Teilbewertung Makrophyten","Bewertung der Messstelle (1 bis 5 möglich), bei leeren Feld ist das Ergebnis ungesichert","PHYLIB 5.3","Makrophyten",NA,"434745","5786833","2",NA,NA,"DELW_DEBB800015828419"
"1650","800015828419","Scharmützelsee",NA,"846","2023","Vegetationsgrenze plausibel","Vegetationsgrenze plausibel","PHYLIB 5.3","Makrophyten",NA,"435585","5793247","true",NA,NA,"DELW_DEBB800015828419"
"1651","800015828419","Scharmützelsee",NA,"800015828419_HM","2024","MST Gesamtbewertung verbal stufig","PSI verbal  für Messstelle und Jahr","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"433268","5785615","gut",NA,NA,"DELW_DEBB800015828419"
"1652","800015828419","Scharmützelsee",NA,"800015828419_HM","2014","MST Bac_Chloro_S_Bew","Bewertung Bac_Chloro für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"433268","5785615","1,21",NA,NA,"DELW_DEBB800015828419"
"1653","800015828419","Scharmützelsee",NA,"800015828419_HM","2014","MST Dino_Cyano-Bewertung","Bewertung Dino_Cyano für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"433268","5785615","1,82",NA,NA,"DELW_DEBB800015828419"
"1654","800015828419","Scharmützelsee",NA,"846","2007","I_UMG","Index aus der unteren Makrophytengrenze, Teilindex des MIB","MIB 2004","Makrophyten",NA,"435585","5793247","0-2,54",NA,NA,"DELW_DEBB800015828419"
"1655","800015828419","Scharmützelsee",NA,"800015828419_HM","2020","Chl_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"433268","5785615","7,42",NA,NA,"DELW_DEBB800015828419"
"1656","800015828419","Scharmützelsee",NA,"800015828419_HM","2007","Chl_Saison_Anzahl",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"433268","5785615","10",NA,NA,"DELW_DEBB800015828419"
"1657","800015828419","Scharmützelsee",NA,"843","2007","Teilbewertung Makrophyten","Bewertung der Messstelle (1 bis 5 möglich), bei leeren Feld ist das Ergebnis ungesichert","MIB 2004","Makrophyten",NA,"432922","5784672","3",NA,NA,"DELW_DEBB800015828419"
"1658","800015828419","Scharmützelsee",NA,"843","2010","I_UMG","Index aus der unteren Makrophytengrenze, Teilindex des MIB","MIB 2004","Makrophyten",NA,"432922","5784672","0-2,83",NA,NA,"DELW_DEBB800015828419"
"1659","800015828419","Scharmützelsee",NA,"842","2023","Bewertung (dezimal)","Bewertung (dezimal)","PHYLIB 5.3","Makrophyten",NA,"434745","5786833","1,91",NA,NA,"DELW_DEBB800015828419"
"1660","800015828419","Scharmützelsee",NA,"800015828419_HM","2023","MST Gesamtbiovolumen in mm3/l","Gesamtbiovolumen Saison (mm3/l) im Mittel Mittel März - November","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"433268","5785615","2,01",NA,NA,"DELW_DEBB800015828419"
"1661","800015828419","Scharmützelsee",NA,"5837610","1996","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"43,5",NA,NA,"DELW_DEBB800015828419"
"1662","800015828419","Scharmützelsee",NA,"841","2023","Zustandsklasse","Zustands-/Potentialklasse","PHYLIB 5.3","Makrophyten",NA,"436560","5789932","3",NA,NA,"DELW_DEBB800015828419"
"1663","800015828419","Scharmützelsee",NA,"844","2007","Teilbewertung Makrophyten","Bewertung der Messstelle (1 bis 5 möglich), bei leeren Feld ist das Ergebnis ungesichert","MIB 2004","Makrophyten",NA,"433294","5786834","2",NA,NA,"DELW_DEBB800015828419"
"1664","800015828419","Scharmützelsee",NA,"846","2023","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"435585","5793247","3",NA,NA,"DELW_DEBB800015828419"
"1665","800015828419","Scharmützelsee",NA,"800015828419_HM","2010","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 5.0 (2013)","Phytoplankton",NA,"433268","5785615","3",NA,NA,"DELW_DEBB800015828419"
"1666","800015828419","Scharmützelsee",NA,"800015828419_HM","2021","Chl_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"433268","5785615","5,79",NA,NA,"DELW_DEBB800015828419"
"1667","800015828419","Scharmützelsee",NA,"800015828419_HM","2000","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 5.0 (2013)","Phytoplankton",NA,"433268","5785615","3",NA,NA,"DELW_DEBB800015828419"
"1668","800015828419","Scharmützelsee",NA,"841","2007","MIB","Makrophytenindex Brandenburg","MIB 2004","Makrophyten",NA,"436560","5789932","1,79",NA,NA,"DELW_DEBB800015828419"
"1669","800015828419","Scharmützelsee",NA,"848","2023","Makrophytenverödung","Makrophytenverödung","PHYLIB 5.3","Diatomeen",NA,"434424","5788607","false",NA,NA,"DELW_DEBB800015828419"
"1670","800015828419","Scharmützelsee",NA,"845","2007","MIB","Makrophytenindex Brandenburg","MIB 2004","Makrophyten",NA,"435113","5790286","2,39",NA,NA,"DELW_DEBB800015828419"
"1671","800015828419","Scharmützelsee",NA,"800015828419_HM","2010","TP_Frühjahr_Anzahl",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"433268","5785615","7",NA,NA,"DELW_DEBB800015828419"
"1672","800015828419","Scharmützelsee",NA,"845","2006","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","nicht bekannt","Diatomeen",NA,"435113","5790286","3",NA,NA,"DELW_DEBB800015828419"
"1673","800015828419","Scharmützelsee",NA,"844","2007","I_Arten","Artindex, Teilindex des MIB","MIB 2004","Makrophyten",NA,"433294","5786834","0-4,17",NA,NA,"DELW_DEBB800015828419"
"1674","800015828419","Scharmützelsee",NA,"842","2014","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"434745","5786833","TKg - 13",NA,NA,"DELW_DEBB800015828419"
"1675","800015828419","Scharmützelsee",NA,"841","2014","M_TILNord / Trophieindex (umger.)","See; Modul Trophie-Index (Wert zwischen 0 und 1)","PHYLIB 5.3","Diatomeen",NA,"436560","5789932","0,76",NA,NA,"DELW_DEBB800015828419"
"1676","800015828419","Scharmützelsee",NA,"800015828419_HM","2023","MST Crypto-Bewertung","Bewertung Crypto für Messstelle und Jahr","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"433268","5785615","2,19",NA,NA,"DELW_DEBB800015828419"
"1677","800015828419","Scharmützelsee",NA,"841","2023","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"436560","5789932","DS 13.2",NA,NA,"DELW_DEBB800015828419"
"1678","800015828419","Scharmützelsee",NA,"841","2017","MIB","Makrophytenindex Brandenburg","nicht bekannt","Makrophyten",NA,"436560","5789932","2,45",NA,NA,"DELW_DEBB800015828419"
"1679","800015828419","Scharmützelsee",NA,"800015828419_HM","2010","Chl_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"433268","5785615","13,91",NA,NA,"DELW_DEBB800015828419"
"1680","800015828419","Scharmützelsee",NA,"800015828419_HM","2024","MST PTSI H/G","H/G PTSI vom Typ","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"433268","5785615","1,75",NA,NA,"DELW_DEBB800015828419"
"1681","800015828419","Scharmützelsee",NA,"846","2010","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 4.1","Diatomeen",NA,"435585","5793247","3",NA,NA,"DELW_DEBB800015828419"
"1682","800015828419","Scharmützelsee",NA,"846","2023","RAQ gesichert","RAQ gesichert","PHYLIB 5.3","Makrophyten",NA,"435585","5793247","0",NA,NA,"DELW_DEBB800015828419"
"1683","800015828419","Scharmützelsee",NA,"5837610","1994","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"50",NA,NA,"DELW_DEBB800015828419"
"1684","800015828419","Scharmützelsee",NA,"800015828419_HM","2010","MST DiProf_Bew","DiProf-Bewertung für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"433268","5785615","2,94",NA,NA,"DELW_DEBB800015828419"
"1685","800015828419","Scharmützelsee",NA,"848","2006","Anzahl inidkativer Taxa","Diatomeen Seen","nicht bekannt","Diatomeen",NA,"434424","5788607","17",NA,NA,"DELW_DEBB800015828419"
"1686","800015828419","Scharmützelsee",NA,"848","2014","Teilbewertung Diatomeen, vorläufig/FGW - Ergebnis ohne Salzbelastung & See - vorläufige Bewertung","See, FGW; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird berücksichtigt","PHYLIB 5.3","Diatomeen",NA,"434424","5788607","999",NA,NA,"DELW_DEBB800015828419"
"1687","800015828419","Scharmützelsee",NA,"847","2023","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"436233","5788720","13",NA,NA,"DELW_DEBB800015828419"
"1688","800015828419","Scharmützelsee",NA,"849","2020","Teilbewertung_QK_MZB","MZB-Gesamtbewertung/ Bi Ben_Inv","AESHNA (Version Mai 2017)","Makrozoobenthos",NA,"435281","5793833","2",NA,NA,"DELW_DEBB800015828419"
"1689","800015828419","Scharmützelsee",NA,"845","2006","M_TILNord / Trophieindex (umger.)","See; Modul Trophie-Index (Wert zwischen 0 und 1)","nicht bekannt","Diatomeen",NA,"435113","5790286","0,51",NA,NA,"DELW_DEBB800015828419"
"1690","800015828419","Scharmützelsee",NA,"800015828419_HM","2023","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"433268","5785615","3",NA,NA,"DELW_DEBB800015828419"
"1691","800015828419","Scharmützelsee",NA,"800015828419_HM","2020","MST Bac_Chloro_S_Bew","Bewertung Bac_Chloro für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"433268","5785615","2,71",NA,NA,"DELW_DEBB800015828419"
"1692","800015828419","Scharmützelsee",NA,"843","2014","TIL_Nord","See; berechneter Trophie-Index Nord","PHYLIB 5.3","Diatomeen",NA,"432922","5784672","2",NA,NA,"DELW_DEBB800015828419"
"1693","800015828419","Scharmützelsee",NA,"8400014","2020","MMI","Multimetrischer Index","AESHNA (Version Mai 2017)","Makrozoobenthos",NA,"435638","5788442","0,7",NA,NA,"DELW_DEBB800015828419"
"1694","800015828419","Scharmützelsee",NA,"845","2010","MIB","Makrophytenindex Brandenburg","MIB 2004","Makrophyten",NA,"435113","5790286","2,41",NA,NA,"DELW_DEBB800015828419"
"1695","800015828419","Scharmützelsee",NA,"800015828419_HM","2023","TP_Frühjahr",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"433268","5785615","44",NA,NA,"DELW_DEBB800015828419"
"1696","800015828419","Scharmützelsee",NA,"800015828419_HM","2007","ST_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"433268","5785615","2,94",NA,NA,"DELW_DEBB800015828419"
"1697","800015828419","Scharmützelsee",NA,"846","2023","M-sicher","M-sicher","PHYLIB 5.3","Diatomeen",NA,"435585","5793247","false",NA,NA,"DELW_DEBB800015828419"
"1698","800015828419","Scharmützelsee",NA,"844","2006","TIL_Nord","See; berechneter Trophie-Index Nord","nicht bekannt","Diatomeen",NA,"433294","5786834","2,88",NA,NA,"DELW_DEBB800015828419"
"1699","800015828419","Scharmützelsee",NA,"844","2023","Makrophytenverödung","Makrophytenverödung","PHYLIB 5.3","Diatomeen",NA,"433294","5786834","false",NA,NA,"DELW_DEBB800015828419"
"1700","800015828419","Scharmützelsee",NA,"847","2023","RAQ gesichert","RAQ gesichert","PHYLIB 5.3","Makrophyten",NA,"436233","5788720","0",NA,NA,"DELW_DEBB800015828419"
"1701","800015828419","Scharmützelsee",NA,"800015828419_HM","2020","MST PSI Phyto-See-Index","PSI als Zahl für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"433268","5785615","2,47",NA,NA,"DELW_DEBB800015828419"
"1702","800015828419","Scharmützelsee",NA,"800015828419_HM","2010","MST Di_Prof_Ist","DiProf Index-Wert für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"433268","5785615","2,47",NA,NA,"DELW_DEBB800015828419"
"1703","800015828419","Scharmützelsee",NA,"841","2014","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"436560","5789932","DS 13.2",NA,NA,"DELW_DEBB800015828419"
"1704","800015828419","Scharmützelsee",NA,"847","2010","MIB","Makrophytenindex Brandenburg","MIB 2004","Makrophyten",NA,"436233","5788720","2,47",NA,NA,"DELW_DEBB800015828419"
"1705","800015828419","Scharmützelsee",NA,"843","2007","I_UMG","Index aus der unteren Makrophytengrenze, Teilindex des MIB","MIB 2004","Makrophyten",NA,"432922","5784672","0-2,73",NA,NA,"DELW_DEBB800015828419"
"1706","800015828419","Scharmützelsee",NA,"842","2023","RAQ gesichert","RAQ gesichert","PHYLIB 5.3","Makrophyten",NA,"434745","5786833","0",NA,NA,"DELW_DEBB800015828419"
"1707","800015828419","Scharmützelsee",NA,"800015828419_HM","2010","MST Diff PTSI-RefTrophie","Differenz zwischen PTSI und Referenztrophiefür Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"433268","5785615","1,21",NA,NA,"DELW_DEBB800015828419"
"1708","800015828419","Scharmützelsee",NA,"800015828419_HM","2022","Chl_Saison_Anzahl",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"433268","5785615","10",NA,NA,"DELW_DEBB800015828419"
"1709","800015828419","Scharmützelsee",NA,"847","2014","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"436233","5788720","TKg - 13",NA,NA,"DELW_DEBB800015828419"
"1710","800015828419","Scharmützelsee",NA,"5837610","1995","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"41,33",NA,NA,"DELW_DEBB800015828419"
"1711","800015828419","Scharmützelsee",NA,"800015828419_HM","2024","MST N_Tage",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"433268","5785615","9",NA,NA,"DELW_DEBB800015828419"
"1712","800015828419","Scharmützelsee",NA,"847","2023","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Makrophyten",NA,"436233","5788720","13",NA,NA,"DELW_DEBB800015828419"
"1713","800015828419","Scharmützelsee",NA,"842","2006","TIL_Nord","See; berechneter Trophie-Index Nord","nicht bekannt","Diatomeen",NA,"434745","5786833","2,95",NA,NA,"DELW_DEBB800015828419"
"1714","800015828419","Scharmützelsee",NA,"800015828419_HM","2023","MST G_Algenklasse",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"433268","5785615","3",NA,NA,"DELW_DEBB800015828419"
"1715","800015828419","Scharmützelsee",NA,"842","2010","I_UMG","Index aus der unteren Makrophytengrenze, Teilindex des MIB","MIB 2004","Makrophyten",NA,"434745","5786833","0-3,67",NA,NA,"DELW_DEBB800015828419"
"1716","800015828419","Scharmützelsee",NA,"845","2006","M_RAQ","See; Modul Referenzartenquotien","nicht bekannt","Diatomeen",NA,"435113","5790286","0,33",NA,NA,"DELW_DEBB800015828419"
"1717","800015828419","Scharmützelsee",NA,"843","2023","Gesamthäufigkeit (prozent) D","Gesamthäufigkeit [%] D","PHYLIB 5.3","Makrophyten",NA,"432922","5784672","0",NA,NA,"DELW_DEBB800015828419"
"1718","800015828419","Scharmützelsee",NA,"841","2014","Teilbewertung Diatomeen, vorläufig/FGW - Ergebnis ohne Salzbelastung & See - vorläufige Bewertung","See, FGW; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird berücksichtigt","PHYLIB 5.3","Diatomeen",NA,"436560","5789932","999",NA,NA,"DELW_DEBB800015828419"
"1719","800015828419","Scharmützelsee",NA,"846","2007","Teilbewertung Makrophyten","Bewertung der Messstelle (1 bis 5 möglich), bei leeren Feld ist das Ergebnis ungesichert","MIB 2004","Makrophyten",NA,"435585","5793247","3",NA,NA,"DELW_DEBB800015828419"
"1720","800015828419","Scharmützelsee",NA,"800015828419_HM","2007","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 5.0 (2013)","Phytoplankton",NA,"433268","5785615","3",NA,NA,"DELW_DEBB800015828419"
"1721","800015828419","Scharmützelsee",NA,"841","2023","RAQ gesichert","RAQ gesichert","PHYLIB 5.3","Diatomeen",NA,"436560","5789932","1",NA,NA,"DELW_DEBB800015828419"
"1722","800015828419","Scharmützelsee",NA,"800015828419_HM","2023","MST Chla µg/l",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"433268","5785615","8,48",NA,NA,"DELW_DEBB800015828419"
"1723","800015828419","Scharmützelsee",NA,"8400011","2020","Teilbewertung_QK_MZB","MZB-Gesamtbewertung/ Bi Ben_Inv","AESHNA (Version Mai 2017)","Makrozoobenthos",NA,"434477","5786134","2",NA,NA,"DELW_DEBB800015828419"
"1724","800015828419","Scharmützelsee",NA,"848","2010","MIB","Makrophytenindex Brandenburg","MIB 2004","Makrophyten",NA,"434424","5788607","2,24",NA,NA,"DELW_DEBB800015828419"
"1725","800015828419","Scharmützelsee",NA,"843","2004","I_Arten","Artindex, Teilindex des MIB","MIB 2004","Makrophyten",NA,"432922","5784672","0-2,76",NA,NA,"DELW_DEBB800015828419"
"1726","800015828419","Scharmützelsee",NA,"800015828419_HM","2017","MST IST_PTSI_WERT","Phytoplankton-Taxa-Seen-Index Ist-Wert im Jahresmittel für die Messstelle","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"433268","5785615","2,18",NA,NA,"DELW_DEBB800015828419"
"1727","800015828419","Scharmützelsee",NA,"800015828419_HM","2024","MST Diff PTSI-RefTrophie","Differenz zwischen PTSI und Referenztrophiefür Messstelle und Jahr","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"433268","5785615","1,19",NA,NA,"DELW_DEBB800015828419"
"1728","800015828419","Scharmützelsee",NA,"844","2014","M_RAQ","See; Modul Referenzartenquotien","PHYLIB 5.3","Diatomeen",NA,"433294","5786834","0-,14",NA,NA,"DELW_DEBB800015828419"
"1729","800015828419","Scharmützelsee",NA,"846","2010","I_UMG","Index aus der unteren Makrophytengrenze, Teilindex des MIB","MIB 2004","Makrophyten",NA,"435585","5793247","0-2,78",NA,NA,"DELW_DEBB800015828419"
"1730","800015828419","Scharmützelsee",NA,"800015828419_HM","2017","ST_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"433268","5785615","3,89",NA,NA,"DELW_DEBB800015828419"
"1731","800015828419","Scharmützelsee",NA,"800015828419_HM","2014","TI_akt","LAWA-Trophieindex","LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"433268","5785615","2,32",NA,NA,"DELW_DEBB800015828419"
"1732","800015828419","Scharmützelsee",NA,"845","2023","Bewertung (dezimal)","Bewertung (dezimal)","PHYLIB 5.3","Makrophyten",NA,"435113","5790286","3,64",NA,NA,"DELW_DEBB800015828419"
"1733","800015828419","Scharmützelsee",NA,"841","2023","Makrophytenverödung","Makrophytenverödung","PHYLIB 5.3","Diatomeen",NA,"436560","5789932","false",NA,NA,"DELW_DEBB800015828419"
"1734","800015828419","Scharmützelsee",NA,"800015828419_HM","1998","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 5.0 (2013)","Phytoplankton",NA,"433268","5785615","4",NA,NA,"DELW_DEBB800015828419"
"1735","800015828419","Scharmützelsee",NA,"800015828419_HM","2010","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"433268","5785615","3",NA,NA,"DELW_DEBB800015828419"
